AwakerBreakThrough_唤醒体@幸运侦探_BreakthroughConditionDescription_5,arZM,h唤醒体突破_AwakerBreakThrough_A_M.csv,72,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@无名诗篇_BreakthroughConditionDescription_1,asag,h唤醒体突破_AwakerBreakThrough_A_M.csv,218,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@无名诗篇_BreakthroughConditionDescription_2,asah,h唤醒体突破_AwakerBreakThrough_A_M.csv,219,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@无名诗篇_BreakthroughConditionDescription_3,asai,h唤醒体突破_AwakerBreakThrough_A_M.csv,220,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@无名诗篇_BreakthroughConditionDescription_4,asaj,h唤醒体突破_AwakerBreakThrough_A_M.csv,221,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@无名诗篇_BreakthroughConditionDescription_5,asak,h唤醒体突破_AwakerBreakThrough_A_M.csv,222,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@星之芽_BreakthroughConditionDescription_1,asaE,h唤醒体突破_AwakerBreakThrough_A_M.csv,182,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@星之芽_BreakthroughConditionDescription_2,asaF,h唤醒体突破_AwakerBreakThrough_A_M.csv,183,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@星之芽_BreakthroughConditionDescription_3,asaG,h唤醒体突破_AwakerBreakThrough_A_M.csv,184,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@星之芽_BreakthroughConditionDescription_4,asaH,h唤醒体突破_AwakerBreakThrough_A_M.csv,185,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@星之芽_BreakthroughConditionDescription_5,asaI,h唤醒体突破_AwakerBreakThrough_A_M.csv,186,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@本源歌者_BreakthroughConditionDescription_1,asbc,h唤醒体突破_AwakerBreakThrough_A_M.csv,260,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
